preco	area	quartos	banheiros	vagas	suites	bairro
385141	60.43	2	1	1	1	cabral
1650000	370	4	6	4	4	cabral
1100000	219	4	2	2	2	cabral
750000	130	3	NA	2	1	cabral
450000	74.59	3	1	2	1	cabral
337163	60.43	2	1	1	1	cabral
220000	46	2	1	1	NA	cabral
337163	60.43	2	1	1	1	cabral
1600000	235	4	5	3	2	cabral
1350000	183	3	5	2	3	cabral
310000	77	2	1	1	NA	cabral
565000	121	3	1	2	1	cabral
450000	74	3	3	2	1	cabral
428292	63	2	NA	1	NA	cabral
355000	74	3	2	1	1	cabral
342000	74	3	2	1	1	cabral
363033	60.43	2	1	1	1	cabral
447000	85	3	3	2	1	cabral
980000	246	3	NA	3	2	cabral
1753000	192.33	4	4	3	4	cabral
399900	74	3	2	2	1	cabral
570000	92.32	3	2	2	1	cabral
270000	57	2	1	1	NA	cabral
530000	92	3	1	2	1	cabral
850000	228	4	4	2	1	cabral
580000	92.1	1	NA	2	NA	cabral
802000	120	3	5	2	3	cabral
421000	80	3	2	2	1	cabral
841300	120.87	4	1	2	2	cabral
836400	120.87	4	1	2	2	cabral
360000	76	3	2	1	1	cabral
459000	82	2	2	2	1	cabral
371600	74.55	2	2	1	1	cabral
400998	64	2	NA	1	1	cabral
1580000	182	3	3	3	2	cabral
1150000	209.66	NA	NA	3	NA	cabral
856300	120.87	4	1	2	2	cabral
799999	120	3	5	2	3	cabral
320000	67.94	2	2	1	1	cabral
420000	78.38	3	2	1	1	cabral
866622	207.6	3	NA	2	NA	cabral
340000	67.94	2	2	1	1	cabral
445000	75.75	3	1	1	1	cabral
360000	64	2	2	1	1	cabral
395000	75.75	3	1	1	1	cabral
420000	74	3	2	1	1	cabral
460000	79.83	3	2	1	1	cabral
400000	73.45	2	2	1	1	cabral
899999	120	3	5	3	3	cabral
330000	67.94	2	2	1	1	cabral
440000	77.86	3	2	1	1	cabral
355000	133	3	2	1	1	cabral
1950000	304	4	6	3	3	cabral
847200	121	3	NA	2	3	cabral
358600	74.12	3	2	1	1	cabral
485000	88.26	3	1	2	1	cabral
565000	122	3	3	2	1	cabral
1200000	145	3	5	3	3	cabral
490000	121	3	NA	2	1	cabral
440000	81	3	NA	2	1	cabral
2654600	536	4	6	4	4	cabral
325000	74	3	2	1	1	cabral
415000	82.79	3	1	1	1	cabral
400000	91	3	2	1	1	cabral
465000	117	3	2	1	1	cabral
847200	121	3	NA	2	3	cabral
2999900	283	4	NA	4	4	cabral
250000	65	3	2	1	1	cabral
560000	150	3	3	2	1	cabral
455000	75.75	3	1	2	1	cabral
445000	75.75	3	1	2	1	cabral
255000	96.3	2	NA	1	NA	cabral
435000	76	3	2	1	1	cabral
526000	104	3	3	2	1	cabral
254500	62	2	2	1	1	cabral
3950000	363	4	5	5	4	cabral
465000	87.77	3	1	2	1	cabral
3547900	283	4	NA	NA	NA	cabral
565000	121.49	3	NA	NA	1	cabral
405000	64.26	2	NA	1	1	cabral
363500	74.55	3	1	1	1	cabral
371600	74.55	3	1	1	1	cabral
3471500	283	4	7	4	4	cabral
358600	74.12	3	1	1	1	cabral
838700	120.87	4	1	2	2	cabral
950000	166	3	3	3	1	cabral
479200	74.9	3	1	1	1	cabral
1790000	269.84	3	3	4	3	cabral
277000	95	3	1	1	1	cabral
395000	105	4	2	1	1	cabral
338000	36.04	1	NA	1	NA	cabral
332367	58	2	2	1	1	cabral
308000	74	2	2	1	1	cabral
455400	74.9	3	NA	NA	NA	cabral
1116387	166	3	NA	3	1	cabral
980700	121	4	NA	3	NA	cabral
3415000	283	4	6	4	4	cabral
399900	74	3	2	2	1	cabral
359800	74	3	1	1	1	cabral
857000	197	3	NA	NA	1	cabral
350000	74	3	2	1	1	cabral
520643	85	3	NA	2	1	cabral
990000	129	3	4	2	1	cabral
454000	76	3	2	2	1	cabral
610000	109	3	3	2	1	cabral
375000	64	2	2	1	1	cabral
396000	63	2	2	1	1	cabral
510000	80	3	2	1	1	cabral
424016	63	2	NA	1	NA	cabral
2999900	283	4	4	4	4	cabral
872086	122	2	NA	2	NA	cabral
310000	74	3	1	1	NA	cabral
370000	80	3	NA	NA	1	cabral
520643	85.45	3	1	2	1	cabral
275000	57	2	2	1	1	cabral
319400	74	3	2	NA	1	cabral
450000	95	3	3	1	1	cabral
1600000	231	3	4	3	1	cabral
1250000	311	4	5	3	2	cabral
250000	56	2	1	1	NA	cabral
240000	72.49	3	NA	1	1	cabral
280000	65	1	NA	1	1	cabral
1900000	240	3	6	3	3	cabral
995000	245	4	NA	2	2	cabral
379000	75	2	NA	1	1	cabral
390000	74	3	2	1	1	cabral
240000	72.49	2	NA	1	1	cabral
3599900	283	4	NA	4	4	cabral
1579000	171	3	5	3	3	cabral
232000	56.31	2	2	1	NA	cabral
2200000	399	5	5	5	3	cabral
2200000	375	4	6	5	3	cabral
1370000	176	3	5	2	3	cabral
530000	85	3	2	2	1	cabral
450000	93	3	2	1	1	cabral
155000	29	1	1	NA	NA	cabral
1150000	145	3	5	4	3	cabral
300000	65	2	2	1	NA	cabral
1250000	145	3	5	4	3	cabral
1650000	230	4	5	3	3	cabral
238000	34	1	1	1	NA	cabral
295000	53	2	1	1	NA	cabral
492900	71	3	1	NA	1	cabral
3249700	283	4	1	2	4	cabral
415000	99	3	2	2	1	cabral
1070000	218	4	5	2	2	cabral
1050000	145	3	5	3	3	cabral
2999900	283	4	5	4	4	cabral
1020000	124	3	2	2	1	cabral
1050000	149	4	4	3	2	cabral
5990000	452	4	5	5	4	cabral
305000	77	2	NA	1	NA	cabral
620000	129	2	2	2	1	cabral
821000	117	3	5	3	1	cabral
490000	110	3	2	1	1	cabral
1100000	176	3	5	2	3	cabral
3950000	364	4	1	5	4	cabral
415000	68.4	3	NA	2	1	cabral
540000	92	3	2	2	1	cabral
590000	122	3	4	NA	1	cabral
1300000	120	3	2	2	1	cabral
1800000	230	4	5	3	3	cabral
355800	74	3	NA	1	1	cabral
1335000	207	3	6	3	3	cabral
911300	154	3	5	2	3	cabral
459000	82	2	2	2	1	cabral
939100	154	3	5	2	3	cabral
960000	188	3	4	2	1	cabral
228000	37	1	1	1	NA	cabral
232500	37	1	1	NA	NA	cabral
290000	89	3	1	1	1	cabral
850000	151	3	3	2	2	cabral
425000	73	3	2	2	1	cabral
625000	88	3	2	2	1	cabral
3013100	283	4	5	4	4	cabral
489900	122	3	2	2	1	cabral
450000	110	3	3	1	1	cabral
1280000	145	3	5	3	3	cabral
1200000	145	3	5	4	3	cabral
1364572	135	3	3	2	1	cabral
349500	74	3	2	1	1	cabral
750000	128	3	4	2	1	cabral
730000	131	3	3	2	3	cabral
297000	57	2	2	NA	1	cabral
1150000	165	4	5	2	3	cabral
890000	197.96	4	NA	3	1	cabral
930000	175	3	3	1	1	cabral
548148	92	3	3	2	1	cabral
2999000	283	4	NA	4	4	cabral
740000	128	3	3	2	1	cabral
350000	97	3	3	1	1	cabral
758000	121	3	1	2	3	cabral
650000	107	3	3	1	1	cabral
445000	75	3	2	2	1	cabral
140000	64	2	2	2	1	cabral
980000	124	3	4	2	1	cabral
2000000	242	4	7	4	4	cabral
274500	76	3	2	1	1	cabral
740000	132	3	5	2	3	cabral
370000	77	3	2	1	1	cabral
285000	83	3	3	1	1	cabral
821128	117	3	1	2	1	cabral
425000	99	2	5	1	2	cabral
365000	71	3	3	2	1	cabral
235000	74	2	1	NA	1	cabral
465000	78	3	2	1	NA	cabral
760000	130	3	NA	2	3	cabral
1100000	155	3	4	2	1	cabral
235000	74	2	1	NA	1	cabral
660000	107	3	NA	2	1	cabral
388200	74	3	NA	1	NA	cabral
455400	74	3	NA	1	NA	cabral
490000	206	3	2	2	1	cabral
229000	60	2	NA	1	NA	cabral
361200	74	3	2	1	1	cabral
360000	79	3	2	1	1	cabral
850000	226	4	4	2	1	cabral
973800	120	4	NA	3	NA	cabral
565000	121.5	3	1	2	NA	cabral
2200000	400	4	8	5	4	cabral
700000	140	2	4	2	1	cabral
317880	74	3	2	1	1	cabral
300000	74.7	2	NA	1	NA	cabral
700000	140	2	NA	2	NA	cabral
2300000	264.44	4	NA	5	NA	cabral
418244	80.9	3	1	2	NA	cabral
1050000	149	3	NA	3	3	cabral
3800000	357	4	7	4	4	cabral
355000	74	3	NA	1	NA	cabral
320000	78.72	3	NA	1	1	cabral
1280000	159	4	1	2	2	cabral
5900000	452	4	NA	4	4	cabral
360000	75	3	2	1	1	cabral
439000	87.65	3	NA	2	NA	cabral
980700	121	4	NA	3	NA	cabral
215000	47	1	1	NA	NA	cabral
300000	65	2	NA	1	1	cabral
3600000	448	4	6	4	4	cabral
360000	78	3	2	1	1	cabral
360000	80	3	2	1	1	cabral
4500000	429	4	5	5	4	cabral
1100000	155	2	2	2	1	cabral
1150000	146	3	5	3	3	cabral
625000	112	3	NA	2	1	cabral
495000	122	3	1	2	1	cabral
477124	85	3	NA	2	1	cabral
463000	82	2	2	2	1	cabral
349900	69	2	2	1	1	cristo-rei
349900	69	2	2	1	1	cristo-rei
530000	83	3	NA	2	1	cristo-rei
300000	55	2	2	1	1	cristo-rei
468000	61.09	2	2	1	1	cristo-rei
850000	149	4	1	3	2	cristo-rei
285000	70	2	1	1	1	cristo-rei
668000	113	3	3	2	1	cristo-rei
530000	107	3	2	1	1	cristo-rei
3950000	782	4	NA	5	4	cristo-rei
325000	76	3	2	1	1	cristo-rei
750000	143	4	1	2	1	cristo-rei
418291	69.32	2	2	2	1	cristo-rei
448954	86.75	3	2	2	1	cristo-rei
450000	83	3	2	2	1	cristo-rei
349900	69	2	2	1	1	cristo-rei
220000	32.13	1	1	NA	NA	cristo-rei
470000	100	3	1	2	1	cristo-rei
389136	69.19	2	2	1	1	cristo-rei
330000	91	3	1	1	NA	cristo-rei
330000	63	2	2	1	1	cristo-rei
165000	28	1	1	NA	NA	cristo-rei
290000	60	2	1	NA	NA	cristo-rei
330000	73	2	2	1	NA	cristo-rei
380000	74	2	2	2	NA	cristo-rei
315000	80	2	2	1	1	cristo-rei
774900	121	3	NA	2	NA	cristo-rei
800000	140	4	4	2	1	cristo-rei
259000	36.51	1	1	NA	NA	cristo-rei
380000	91	3	3	1	1	cristo-rei
415159	69.32	2	2	1	1	cristo-rei
184900	36.25	1	1	NA	NA	cristo-rei
684900	123	3	3	2	1	cristo-rei
500000	98	2	2	1	1	cristo-rei
700000	171	4	4	2	1	cristo-rei
365000	79	2	2	1	1	cristo-rei
650000	113	3	4	2	1	cristo-rei
350000	87	3	NA	1	1	cristo-rei
315000	64	3	2	1	1	cristo-rei
354200	69	2	2	1	1	cristo-rei
387000	49	1	NA	1	NA	cristo-rei
990000	182	3	5	3	3	cristo-rei
385030	70.99	2	2	1	1	cristo-rei
450000	83	3	2	2	1	cristo-rei
386000	49.27	1	1	1	NA	cristo-rei
450120	83.8	3	3	2	1	cristo-rei
408800	67	2	1	1	1	cristo-rei
390000	90	3	2	1	1	cristo-rei
370000	92	3	2	1	NA	cristo-rei
717750	123	3	2	2	1	cristo-rei
370000	99	3	2	1	NA	cristo-rei
420000	84	3	2	1	1	cristo-rei
354200	69	2	2	1	1	cristo-rei
850000	149	3	3	3	1	cristo-rei
370000	75	3	2	1	1	cristo-rei
1100000	260	4	4	2	1	cristo-rei
190000	37	1	1	NA	NA	cristo-rei
717750	123	3	2	2	1	cristo-rei
700000	123	3	1	2	1	cristo-rei
684900	123	3	3	2	1	cristo-rei
350000	62	3	2	2	1	cristo-rei
680000	113	2	3	1	1	cristo-rei
670000	263	4	4	2	1	cristo-rei
454000	60.32	2	2	1	1	cristo-rei
684900	123	3	3	2	1	cristo-rei
391000	49.27	1	2	1	NA	cristo-rei
450000	79	3	1	2	1	cristo-rei
381900	69	2	NA	NA	1	cristo-rei
350000	62	3	1	2	1	cristo-rei
343656	69	2	NA	1	NA	cristo-rei
350000	87	3	2	1	1	cristo-rei
450120	83	3	2	2	1	cristo-rei
440000	138	3	3	1	NA	cristo-rei
380000	78	2	2	1	1	cristo-rei
453200	84	3	NA	2	1	cristo-rei
366948	64	3	NA	1	NA	cristo-rei
450120	83	3	2	2	1	cristo-rei
725000	143	3	3	2	1	cristo-rei
850000	150	3	NA	3	1	cristo-rei
300000	55.6	2	NA	1	NA	cristo-rei
422000	68	2	2	1	1	cristo-rei
314000	59	2	2	1	NA	cristo-rei
393279	69	2	2	2	1	cristo-rei
465000	127	3	3	1	1	cristo-rei
170000	39	1	1	NA	NA	cristo-rei
451983	86.75	3	2	2	1	cristo-rei
743400	143	4	3	2	1	cristo-rei
515000	67.22	2	2	1	1	cristo-rei
780000	104	3	1	2	1	cristo-rei
404000	67	2	1	NA	1	cristo-rei
255000	50	2	1	1	NA	cristo-rei
240000	41	1	1	NA	NA	cristo-rei
448954	86	3	2	2	1	cristo-rei
300000	88	2	2	1	1	cristo-rei
375000	85.8	3	1	1	NA	cristo-rei
360000	64	3	2	2	1	cristo-rei
320000	73.56	2	2	1	NA	cristo-rei
735000	133	3	3	2	1	cristo-rei
364000	36	1	1	NA	NA	cristo-rei
990000	182	3	4	3	3	cristo-rei
200000	69	3	1	NA	NA	cristo-rei
628000	113	3	NA	2	1	cristo-rei
349000	94.84	3	NA	1	1	cristo-rei
684992	121	2	NA	2	1	cristo-rei
601000	113	3	NA	2	1	cristo-rei
980000	133	3	3	2	1	cristo-rei
450000	83	3	2	2	1	cristo-rei
360000	64	3	2	1	1	cristo-rei
596400	113	3	3	2	1	cristo-rei
420000	83.78	3	2	1	1	cristo-rei
335000	60	2	1	1	1	cristo-rei
179000	45	2	1	NA	NA	cristo-rei
255000	68	2	1	1	NA	cristo-rei
348000	63	2	2	1	1	cristo-rei
239000	48	2	1	1	NA	cristo-rei
1050000	247	3	6	2	3	cristo-rei
330000	88	3	1	1	NA	cristo-rei
480000	92	3	3	1	1	cristo-rei
340000	100	3	2	1	1	cristo-rei
187000	62	2	1	NA	NA	cristo-rei
358248	69.19	2	2	1	1	cristo-rei
435000	121	3	3	1	1	cristo-rei
1950000	264	4	5	3	2	cristo-rei
560000	153	3	NA	1	NA	cristo-rei
391600	69	2	2	1	1	cristo-rei
350000	64	3	2	1	1	cristo-rei
430000	95	2	2	1	1	cristo-rei
369000	99	3	2	1	1	cristo-rei
1050000	182	4	5	4	1	cristo-rei
789000	108	3	3	2	1	cristo-rei
1050000	182	4	5	4	1	cristo-rei
450000	86	2	NA	1	2	cristo-rei
177000	42	2	1	NA	NA	cristo-rei
370000	88	3	2	1	1	cristo-rei
680000	143	3	4	2	1	cristo-rei
179000	45	2	1	NA	NA	cristo-rei
440000	89	3	2	2	1	cristo-rei
290000	72	3	1	1	NA	cristo-rei
187000	62	2	1	NA	NA	cristo-rei
420000	83	3	2	1	1	cristo-rei
509500	83	3	2	2	1	cristo-rei
220000	75	2	1	NA	NA	cristo-rei
380000	71	2	2	1	NA	cristo-rei
1606000	189	3	4	3	3	cristo-rei
435000	60	2	1	1	1	cristo-rei
190000	37	1	1	1	NA	cristo-rei
358248	68.19	2	1	1	NA	cristo-rei
365000	90	3	3	1	1	cristo-rei
398000	89	3	2	1	1	cristo-rei
743400	143	4	3	2	1	cristo-rei
398000	162	2	3	2	1	cristo-rei
596400	113	3	3	2	1	cristo-rei
380000	79	3	NA	1	1	cristo-rei
385000	60	2	1	1	1	cristo-rei
390000	92	3	2	1	1	cristo-rei
430000	127.36	3	NA	1	NA	cristo-rei
170000	43	2	1	NA	NA	cristo-rei
722000	123	3	3	2	1	cristo-rei
459000	60.32	2	1	1	1	cristo-rei
950000	182	3	5	3	3	cristo-rei
210000	65	3	1	1	NA	cristo-rei
715000	110	3	3	2	1	cristo-rei
325000	60	3	NA	NA	NA	cristo-rei
375000	91	3	1	1	NA	cristo-rei
510000	80	3	2	2	1	cristo-rei
460000	93.3	3	1	2	NA	cristo-rei
450000	85.1	3	NA	2	NA	cristo-rei
390000	78.3	2	NA	1	NA	cristo-rei
395000	97.55	3	2	1	1	cristo-rei
750000	237.7	4	NA	2	NA	cristo-rei
900000	149.4	3	NA	3	NA	cristo-rei
507899	86.75	3	2	2	1	cristo-rei
743400	143	4	3	2	1	cristo-rei
1050000	182	4	5	4	1	cristo-rei
175000	40	1	1	NA	NA	cristo-rei
646884	113	3	1	2	1	cristo-rei
480000	83.8	3	NA	2	NA	cristo-rei
340000	64.01	3	NA	1	1	cristo-rei
927486	182.25	4	NA	3	2	cristo-rei
295000	61	2	2	1	1	cristo-rei
744345	143	4	NA	2	1	cristo-rei
952119	182.25	4	NA	3	2	cristo-rei
310000	62	2	1	1	NA	cristo-rei
404500	66.67	2	NA	1	NA	cristo-rei
785000	142	4	5	3	2	cristo-rei
518000	67	2	NA	NA	NA	cristo-rei
310000	59	2	2	1	1	cristo-rei
310000	59	2	2	1	1	cristo-rei
395000	69	2	NA	NA	1	cristo-rei
500000	109.9	3	NA	1	NA	cristo-rei
340000	95	3	2	1	1	cristo-rei
769500	121	3	NA	2	NA	cristo-rei
438004	86.75	3	2	2	1	cristo-rei
359308	69.32	2	2	1	1	cristo-rei
1090000	168	3	3	2	1	cristo-rei
330000	62	3	1	2	1	cristo-rei
240000	94	2	2	1	NA	cristo-rei
375000	49	1	NA	NA	NA	cristo-rei
475000	100	3	2	2	1	cristo-rei
180000	39.9	1	NA	NA	NA	cristo-rei
414000	60	2	1	1	NA	cristo-rei
364000	36	1	1	1	NA	cristo-rei
735000	143	4	3	2	1	cristo-rei
228000	31.5	1	1	NA	NA	cristo-rei
398000	113	3	1	1	1	cristo-rei
1150000	182	3	4	3	3	cristo-rei
535000	91	2	1	2	1	cristo-rei
517200	83	3	2	2	1	cristo-rei
335000	60	2	2	1	1	cristo-rei
310000	60	2	2	1	1	cristo-rei
450000	76	3	2	1	1	cristo-rei
315000	61	2	2	1	1	cristo-rei
900000	149	3	2	3	1	cristo-rei
596400	113	3	3	2	1	cristo-rei
430000	121	3	3	1	1	cristo-rei
716128	121	3	3	2	1	cristo-rei
360000	75	3	1	1	1	cristo-rei
385000	89	3	1	1	1	cristo-rei
450000	87.9	3	NA	2	NA	cristo-rei
366947	64	3	1	1	NA	cristo-rei
700000	113	3	4	2	1	cristo-rei
150000	28	1	1	NA	NA	cristo-rei
720000	235	3	2	2	1	cristo-rei
396800	70	2	2	1	1	cristo-rei
360000	64	3	2	1	1	cristo-rei
206000	31	1	1	NA	NA	cristo-rei
280000	47	1	1	1	NA	cristo-rei
370000	78	3	2	1	1	cristo-rei
349000	49	1	1	1	NA	cristo-rei
680000	113	3	4	2	1	cristo-rei
210000	44	1	NA	NA	NA	cristo-rei
511000	83	3	2	2	1	cristo-rei
375000	96	3	2	1	NA	cristo-rei
150000	39	1	1	NA	NA	cristo-rei
315000	99	3	NA	1	1	cristo-rei
239000	56	2	1	1	NA	cristo-rei
275000	91	3	1	1	NA	cristo-rei
220000	32	1	1	NA	NA	cristo-rei
459000	60	2	NA	1	NA	cristo-rei
425000	120	3	3	1	1	cristo-rei
295000	61	2	2	1	1	cristo-rei
348500	69	2	2	1	1	cristo-rei
390000	138	3	2	2	1	cristo-rei
450120	84	3	NA	2	1	cristo-rei
325000	64	3	2	1	1	cristo-rei
380000	110	3	NA	1	1	cristo-rei
349184	66	2	2	1	1	cristo-rei
390800	69	2	NA	1	NA	cristo-rei
415000	69.19	2	NA	1	NA	cristo-rei
252000	37	1	NA	1	NA	cristo-rei
438000	121	3	NA	1	NA	cristo-rei
245000	49.03	2	NA	NA	NA	cristo-rei
158000	27.22	2	NA	NA	NA	cristo-rei
320000	100	3	2	1	1	cristo-rei
345000	59	2	NA	1	1	cristo-rei
375000	78	3	2	1	1	cristo-rei
515000	67	2	NA	1	NA	cristo-rei
300000	68	3	2	1	1	cristo-rei
399640	64	2	2	1	1	cristo-rei
295000	62	2	2	1	1	cristo-rei
545000	108	3	NA	2	3	cristo-rei
389900	66.67	2	1	1	1	cristo-rei
469900	67.87	2	1	1	1	cristo-rei
170000	28	1	1	1	NA	cristo-rei
374900	67.62	2	1	1	1	cristo-rei
369900	67.87	2	1	1	1	cristo-rei
295000	51	2	1	1	NA	cristo-rei
394900	67.62	2	1	1	1	cristo-rei
379900	67.87	2	1	1	1	cristo-rei
498000	83.8	3	NA	2	NA	cristo-rei
699900	105.01	3	1	2	1	cristo-rei
398900	67.62	2	1	1	1	cristo-rei
365000	100	3	3	1	1	cristo-rei
292900	44.48	1	1	1	NA	cristo-rei
389900	67.2	2	1	1	1	cristo-rei
425000	88	3	NA	1	NA	cristo-rei
197000	47	1	1	NA	NA	cristo-rei
850000	149	3	NA	3	1	cristo-rei
400000	110	3	2	1	1	cristo-rei
350000	77.03	3	2	2	1	cristo-rei
459000	60	2	NA	1	NA	cristo-rei
1950000	265	4	2	3	2	cristo-rei
265000	46	1	NA	1	NA	cristo-rei
350000	77	3	2	1	1	cristo-rei
290000	60	2	NA	1	1	cristo-rei
332000	49	1	NA	1	NA	cristo-rei
298000	61	2	2	1	1	cristo-rei
600000	113	2	NA	2	1	cristo-rei
764400	124	3	3	2	1	cristo-rei
350000	63	3	NA	1	1	cristo-rei
268000	68.52	2	2	1	NA	cristo-rei
1600000	242.82	4	3	NA	2	cristo-rei
351000	49	1	NA	1	NA	cristo-rei
416000	67.23	2	NA	1	1	cristo-rei
194000	37	1	1	NA	NA	cristo-rei
280000	59.99	2	NA	1	1	cristo-rei
210000	31.5	1	NA	1	1	cristo-rei
1020000	182	4	1	3	2	cristo-rei
360000	31.5	2	NA	1	NA	cristo-rei
280000	60	2	1	1	1	cristo-rei
806000	143	3	3	2	1	cristo-rei
349999	112	3	2	1	1	cristo-rei
646884	113	3	3	2	1	cristo-rei
990000	182	3	1	3	2	cristo-rei
190000	37	1	1	NA	NA	cristo-rei
1100000	182	4	4	3	3	cristo-rei
205000	32	1	NA	1	1	cristo-rei
310000	59	2	1	NA	1	cristo-rei
321000	60	2	1	1	1	cristo-rei
583695	113	3	2	2	2	cristo-rei
608328	113	3	1	2	1	cristo-rei
619038	113	3	1	2	1	cristo-rei
685000	108	3	2	2	1	cristo-rei
295000	58	1	2	1	1	cristo-rei
800000	168	4	2	NA	1	cristo-rei
435000	117	3	2	1	1	cristo-rei
350000	62	3	2	2	1	cristo-rei
535000	102	3	2	1	1	cristo-rei
420000	83	3	2	1	1	cristo-rei
805000	133	3	2	2	1	cristo-rei
310000	65	3	2	1	1	cristo-rei
768978	143	4	3	2	1	cristo-rei
205000	44	1	NA	NA	NA	cristo-rei
831631	143	4	3	2	1	cristo-rei
290000	49.64	1	NA	1	NA	cristo-rei
270000	66	2	2	1	1	cristo-rei
684900	123	3	3	2	1	cristo-rei
630000	113	3	1	2	1	cristo-rei
750000	143	3	2	2	1	cristo-rei
425000	84	3	NA	1	1	cristo-rei
390000	83	3	NA	1	1	cristo-rei
690000	171	4	4	2	1	cristo-rei
358000	70	2	2	1	1	cristo-rei
300000	58	2	NA	1	1	cristo-rei
980000	196	3	4	2	1	cristo-rei
300000	68	3	2	1	1	cristo-rei
425000	95	3	2	2	1	cristo-rei
390000	84	3	NA	1	1	cristo-rei
480000	105	1	2	1	1	cristo-rei
1050000	182	3	5	3	3	cristo-rei
220000	67	3	1	1	NA	cristo-rei
590000	113	2	2	2	1	cristo-rei
798000	123	3	2	2	1	cristo-rei
831631	143	4	3	2	1	cristo-rei
230000	45	2	2	1	1	cristo-rei
758268	143	4	3	2	1	cristo-rei
750000	149	3	3	2	1	cristo-rei
680000	113	3	2	2	1	cristo-rei
390000	84	3	2	1	1	cristo-rei
180000	42	2	1	NA	NA	cristo-rei
750000	143	4	4	2	1	cristo-rei
761000	124	3	1	2	1	cristo-rei
455800	75	3	1	1	1	cristo-rei
860000	127	3	4	2	2	cristo-rei
372750	61	2	1	1	1	cristo-rei
270000	67	2	1	1	NA	cristo-rei
350000	79	2	2	2	1	cristo-rei
228000	32	1	1	NA	NA	cristo-rei
720000	143	4	3	2	1	cristo-rei
252000	55	2	2	1	1	cristo-rei
205000	31	1	1	1	1	cristo-rei
800000	139	4	4	2	1	cristo-rei
880000	143	3	3	2	1	cristo-rei
235000	78	3	1	1	NA	cristo-rei
235000	70	2	1	1	NA	cristo-rei
160000	21	1	1	1	1	cristo-rei
222921	58	1	NA	2	NA	cristo-rei
375000	95	3	3	1	1	cristo-rei
392000	69	2	2	1	1	cristo-rei
305000	64	2	2	1	1	cristo-rei
250000	75	3	1	1	NA	cristo-rei
260000	110	3	2	1	1	cristo-rei
310000	52.1	3	NA	1	1	cristo-rei
300000	124	3	2	1	1	cristo-rei
272000	73	3	2	1	NA	cristo-rei
390000	75	3	2	2	1	cristo-rei
305000	64	2	1	1	1	cristo-rei
400000	88	3	2	1	1	cristo-rei
189900	31	1	1	1	NA	cristo-rei
498000	43	2	2	1	1	cristo-rei
435000	69	2	2	1	1	cristo-rei
608328	113	3	3	2	1	cristo-rei
360000	122.9	3	1	1	NA	cristo-rei
339000	63.8	2	1	1	NA	cristo-rei
250000	91.1	3	1	1	NA	cristo-rei
221433	62	1	NA	2	NA	cristo-rei
385000	117	3	1	1	NA	cristo-rei
240000	75	3	1	1	NA	cristo-rei
312180	62	2	NA	1	1	cristo-rei
1100000	230	4	4	2	1	cristo-rei
147000	27	1	1	NA	1	cristo-rei
225000	70	3	1	1	NA	cristo-rei
203391	55	1	NA	1	NA	cristo-rei
219945	61	1	NA	2	NA	cristo-rei
235000	45	1	1	1	NA	cristo-rei
550000	78.6	2	1	2	NA	cristo-rei
168000	28.5	1	1	NA	NA	cristo-rei
330000	77.82	2	2	1	1	cristo-rei
383000	49	1	1	1	NA	cristo-rei
706000	121	NA	NA	2	NA	cristo-rei
690000	88	3	2	2	1	cristo-rei
240000	67	3	2	NA	1	cristo-rei
818244	143	4	1	2	1	cristo-rei
800000	131	3	3	2	1	cristo-rei
967113	182	4	3	3	3	cristo-rei
358248	69	2	2	1	1	cristo-rei
511420	70	3	2	1	1	cristo-rei
305000	60	3	2	1	1	cristo-rei
512000	67	2	2	1	1	cristo-rei
468000	60	2	1	1	NA	cristo-rei
227000	31	1	1	NA	NA	cristo-rei
385000	49	1	1	1	NA	cristo-rei
1200000	220	4	NA	3	2	cristo-rei
425000	95	3	2	1	1	cristo-rei
670000	113	2	3	2	1	cristo-rei
340000	95	3	3	1	1	cristo-rei
401400	69	2	NA	1	1	cristo-rei
470000	114	3	3	1	1	cristo-rei
190000	37	1	1	NA	NA	cristo-rei
485000	125	3	3	2	1	cristo-rei
380000	68	3	2	2	1	cristo-rei
765000	143	3	4	3	1	cristo-rei
